OBJECTID,ST_CASE,FATALS,PERSONS,VE_TOTAL,VE_FORMS,PEDS,PERNOTMVIT,SCH_BUS,RAIL,WRK_ZONE
18168,240253,1,2,2,1,0,1,0,0000000,0
18169,240254,1,2,2,2,0,0,0,0000000,0
18170,240255,1,2,2,2,0,0,0,0000000,0
18171,240256,1,2,2,2,0,0,0,0000000,0
18172,240257,1,1,1,1,1,1,0,0000000,0
18173,240258,1,1,1,1,0,0,0,0000000,0
18174,240259,1,2,2,2,0,0,0,0000000,0
18175,240260,1,1,1,1,1,1,0,0000000,0
18176,240261,1,3,3,2,0,1,0,0000000,0
18177,240262,1,2,1,1,0,0,0,0000000,0
18178,240263,1,1,1,1,0,0,0,0000000,0
18179,240264,1,2,1,1,1,1,0,0000000,0
18180,240265,1,1,1,1,1,1,0,0000000,0
18181,240266,1,1,1,1,0,0,0,0000000,0
18182,240267,1,3,2,2,0,0,0,0000000,0
18183,240268,1,1,1,1,0,0,0,0000000,0
18184,240269,1,2,2,2,0,0,0,0000000,0
18185,240270,1,4,2,2,0,0,0,0000000,0
18186,240271,1,2,2,2,0,0,0,0000000,0
18187,240272,1,3,2,2,0,0,0,0000000,0
18188,240273,1,1,1,1,0,0,0,0000000,0
18189,240274,1,1,1,1,1,1,0,0000000,0
18190,240275,1,2,1,1,1,1,0,0000000,0
18191,240276,1,3,2,2,0,0,0,0000000,0
18192,240277,1,3,2,2,0,0,0,0000000,0
18193,240278,1,2,2,2,0,0,0,0000000,0
18194,240279,1,2,2,2,0,0,0,0000000,0
18195,240280,1,1,1,1,0,0,0,0000000,0
18196,240281,1,6,4,4,1,1,0,0000000,0
18197,240282,1,1,1,1,0,0,0,0000000,0
18198,240283,1,2,3,1,0,1,0,0000000,0
18199,240284,1,1,1,1,1,1,0,0000000,0
18200,240285,1,3,1,1,2,2,0,0000000,0
18201,240286,1,2,2,2,0,0,0,0000000,0
18202,240287,1,1,1,1,1,1,0,0000000,0
18203,240288,3,4,2,2,0,0,0,0000000,0
18204,240289,1,3,2,2,0,0,0,0000000,0
18205,240290,1,2,2,2,0,0,0,0000000,0
18206,240291,1,2,2,2,0,0,0,0000000,0
18207,240292,1,1,1,1,0,0,0,0000000,0
18208,240293,1,1,1,1,0,0,0,0000000,0
18209,240294,1,1,1,1,0,0,0,0000000,0
18210,240295,1,3,2,2,0,0,0,0000000,0
18211,240296,1,1,1,1,0,0,0,0000000,0
18212,240297,1,3,1,1,1,1,0,0000000,0
18213,240298,1,1,1,1,1,1,0,0000000,0
18214,240299,1,1,1,1,1,1,0,0000000,0
18215,240300,1,1,1,1,1,1,0,0000000,0
18216,240301,1,3,1,1,0,0,0,0000000,0
18217,240302,1,1,2,2,0,0,0,0000000,0
18218,240303,1,6,4,4,0,0,0,0000000,0
18219,240304,1,3,2,2,0,0,0,0000000,0
18220,240305,1,1,1,1,0,0,0,0000000,0
18221,240306,1,3,2,2,0,0,0,0000000,0
18222,240307,1,3,2,2,0,0,0,0000000,0
18223,240308,1,1,1,1,1,1,0,0000000,0
18224,240309,1,2,2,2,0,0,0,0000000,0
18225,240310,1,2,1,1,0,0,0,0000000,0
18226,240311,1,2,2,2,0,0,0,0000000,0
18227,240312,1,6,3,3,1,1,0,0000000,0
18228,240313,1,1,1,1,0,0,0,0000000,0
18229,240314,1,1,1,1,1,1,0,0000000,0
18230,240315,1,2,2,1,0,1,0,0000000,0
18231,240316,1,1,1,1,0,0,0,0000000,0
18232,240317,1,2,1,1,0,0,0,0000000,0
18233,240318,1,3,2,2,0,0,0,0000000,0
18234,240319,1,1,1,1,0,0,0,0000000,0
18235,240320,2,2,1,1,0,0,0,0000000,0
18236,240321,1,3,3,3,0,0,0,0000000,0
18237,240322,1,1,1,1,0,0,0,0000000,0
18238,240323,1,1,2,2,0,0,0,0000000,0
18239,240324,1,1,1,1,1,1,0,0000000,0
18240,240325,1,1,1,1,1,1,0,0000000,0
18241,240326,1,2,2,2,0,0,0,0000000,0
18242,240327,1,3,2,2,0,0,0,0000000,0
18243,240328,1,2,2,2,0,0,0,0000000,4
18244,240329,1,3,2,2,0,0,0,0000000,0
18245,240331,1,3,2,2,1,1,0,0000000,0
18246,240332,1,5,5,5,0,0,0,0000000,0
18247,240333,1,1,1,1,0,0,0,0000000,0
18248,240334,1,3,2,2,0,0,0,0000000,0
18249,240335,1,7,2,2,0,0,0,0000000,0
18250,240336,1,2,2,2,0,0,0,0000000,0
18251,240337,1,1,1,1,0,0,0,0000000,0
18252,240338,1,1,1,1,0,0,0,0000000,0
18253,240339,1,2,2,2,0,0,0,0000000,0
18254,240340,2,4,2,2,0,0,0,0000000,0
18255,240341,1,3,2,2,2,2,0,0000000,0
18256,240342,1,3,3,3,0,0,0,0000000,0
18257,240343,1,2,2,2,0,0,0,0000000,0
18258,240344,1,1,2,1,1,1,0,0000000,0
18259,240345,1,2,2,2,0,0,0,0000000,0
18260,240346,1,1,1,1,1,1,0,0000000,0
18261,240347,1,1,1,1,0,0,0,0000000,0
18262,240348,1,2,2,2,1,1,0,0000000,4
18263,240349,1,3,2,2,0,0,0,0000000,0
18264,240350,1,3,4,3,1,2,0,0000000,0
18265,240351,2,2,2,2,0,0,0,0000000,0
18266,240352,1,2,2,2,0,0,0,0000000,0
18267,240353,1,1,1,1,0,0,0,0000000,0
18268,240354,1,1,1,1,1,1,0,0000000,0
18269,240355,1,3,3,3,1,1,0,0000000,0
18270,240356,1,2,1,1,1,1,0,0000000,0
18271,240357,1,2,2,2,0,0,0,0000000,0
18272,240358,1,1,1,1,0,0,0,0000000,0
18273,240359,1,2,2,2,0,0,0,0000000,0
18274,240360,1,2,2,2,0,0,0,0000000,0
18275,240361,1,1,1,1,1,1,0,0000000,0
18276,240362,1,5,2,2,0,0,0,0000000,0
18277,240363,1,2,2,1,1,2,0,0000000,0
18278,240364,1,2,2,2,0,0,0,0000000,0
18279,240365,1,2,1,1,1,1,0,0000000,0
18280,240366,2,4,2,2,0,0,0,0000000,0
18281,240367,1,2,2,2,0,0,0,0000000,0
18282,240368,1,2,2,2,0,0,0,0000000,0
18283,240369,1,2,1,1,0,0,0,0000000,0
18284,240370,1,2,1,1,1,1,0,0000000,0
18285,240371,1,4,4,2,0,0,0,0000000,0
18286,240372,1,2,2,2,0,0,0,0000000,0
18287,240373,1,1,1,1,0,0,0,0000000,0
18288,240374,1,2,2,2,0,0,0,0000000,0
18289,240375,1,2,1,1,1,1,0,0000000,0
18290,240376,1,1,1,1,1,1,0,0000000,0
18291,240377,1,1,1,1,0,0,0,0000000,0
18292,240378,1,1,1,1,0,0,0,0000000,0
18293,240379,1,6,2,2,0,0,0,0000000,0
18294,240380,1,3,1,1,0,0,0,0000000,0
18295,240381,1,1,1,1,0,0,0,0000000,0
18296,240382,1,2,2,2,0,0,0,0000000,0
18297,240383,1,4,4,4,0,0,0,0000000,4
18298,240384,1,2,2,1,1,1,0,0000000,4
18299,240385,1,1,1,1,1,1,0,0000000,0
18300,240386,1,2,2,2,0,0,0,0000000,0
18301,240387,1,1,1,1,0,0,0,0000000,0
18302,240388,1,3,2,2,0,0,0,0000000,0
18303,240389,1,2,2,2,0,0,0,0000000,0
18304,240390,1,1,1,1,0,0,0,0000000,0
18305,240391,1,1,1,1,0,0,0,0000000,0
18306,240392,1,4,2,2,0,0,0,0000000,0
18307,240393,1,3,2,2,0,0,0,0000000,0
18308,240394,1,11,5,5,0,0,0,0000000,0
18309,240395,1,1,1,1,1,1,0,0000000,0
18310,240396,1,1,2,1,2,2,0,0000000,0
18311,240397,1,3,2,2,0,0,0,0000000,0
18312,240398,1,2,2,2,0,0,0,0000000,0
18313,240399,2,1,1,1,2,2,0,0000000,0
18314,240400,1,3,2,2,0,0,0,0000000,0
18315,240401,1,6,3,3,0,0,0,0000000,0
18316,240402,1,1,1,1,1,1,0,0000000,0
18317,240403,1,1,1,1,0,0,0,0000000,0
18318,240404,1,2,2,2,0,0,0,0000000,0
18319,240405,1,1,1,1,0,0,0,0000000,0
18320,240406,1,3,3,3,0,0,0,0000000,0
18321,240407,1,1,1,1,0,0,0,0000000,0
18322,240408,1,2,2,2,1,1,0,0000000,0
18323,240409,1,1,1,1,1,1,0,0000000,0
18324,240410,3,3,2,2,0,0,0,0000000,0
18325,240411,1,1,1,1,1,1,0,0000000,0
18326,240412,1,2,2,2,0,0,0,0000000,0
18327,240413,1,2,2,2,0,0,0,0000000,0
18328,240414,1,2,1,1,1,1,0,0000000,0
18329,240415,1,1,1,1,1,1,0,0000000,0
18330,240416,1,4,2,2,0,0,0,0000000,0
18331,240417,1,4,2,2,0,0,0,0000000,0
18332,240418,1,1,2,2,1,1,0,0000000,0
18333,240419,1,4,2,2,0,0,0,0000000,0
18334,240420,1,2,1,1,0,0,0,0000000,0
18335,240421,1,1,1,1,1,1,0,0000000,0
18336,240422,1,2,2,2,0,0,0,0000000,0
18337,240423,1,7,5,5,0,0,0,0000000,0
18338,240424,1,1,1,1,3,3,0,0000000,0
18339,240425,1,3,1,1,0,0,0,0000000,0
18340,240426,1,1,1,1,0,0,0,0000000,0
18341,240427,1,1,1,1,0,0,0,0000000,0
18342,240428,1,1,1,1,0,0,0,0000000,0
18343,240429,1,3,2,1,1,1,0,0000000,0
18344,240430,1,1,1,1,1,1,0,0000000,0
18345,240432,1,1,1,1,0,0,0,0000000,0
18346,240433,1,2,1,1,0,0,0,0000000,0
18347,240434,1,1,2,2,1,1,0,0000000,0
18348,240435,1,5,5,3,0,2,0,0000000,0
18349,240436,1,1,1,1,0,0,0,0000000,0
18350,240437,1,3,2,2,0,0,0,0000000,0
18351,240438,1,8,4,4,0,0,0,0000000,0
18352,240439,1,3,2,2,1,1,0,0000000,0
18353,240440,1,2,2,2,0,0,0,0000000,0
18354,240441,1,2,2,2,0,0,0,0000000,0
18355,240442,1,2,2,2,0,0,0,0000000,0
18356,240443,1,1,1,1,1,1,0,0000000,0
18357,240444,1,1,1,1,0,0,0,0000000,0
18358,240445,1,1,1,1,1,1,0,0000000,0
18359,240446,1,1,1,1,1,1,0,0000000,0
18360,240447,1,1,1,1,1,1,0,0000000,0
18361,240448,1,1,1,1,1,1,0,0000000,0
18362,240449,1,3,2,2,0,0,0,0000000,0
18363,240450,1,2,1,1,0,0,0,0000000,0
18364,240451,2,2,1,1,0,0,0,0000000,0
18365,240452,1,2,2,2,0,0,0,0000000,0
18366,240453,1,2,2,2,0,0,0,0000000,0
